price,levy,manufacturer,model,category,leather_interior,fuel_type,engine_volume,mileage,cylinders,gear_box_type,drive_wheels,doors,wheel,color,airbags,engine_turbo,age
13485,0.0,FORD,Transit,Goods wagon,No,Diesel,2.0,132000.0,4.0,Manual,Front,4-5,Left wheel,Silver,1,1,19
15994,1104.0,BMW,X5,Jeep,Yes,Petrol,3.0,204461.0,6.0,Automatic,4x4,4-5,Left wheel,White,0,0,8
16308,431.0,HYUNDAI,Sonata,Sedan,Yes,Hybrid,2.0,251768.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,7
11290,891.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,292837.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,7
11917,0.0,TOYOTA,Prius,Sedan,No,Hybrid,1.5,336000.0,4.0,Automatic,Front,4-5,Left wheel,Black,8,0,16
16869,503.0,TOYOTA,Aqua,Hatchback,Yes,Petrol,1.5,157000.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,11
4861,333.0,FORD,Fusion,Sedan,Yes,Hybrid,2.0,124493.0,4.0,Automatic,Front,4-5,Left wheel,White,0,0,9
3763,0.0,VOLKSWAGEN,Caddy,Goods wagon,No,Diesel,1.9,260000.0,4.0,Manual,Front,2-3,Left wheel,Green,1,0,26
47356,877.0,HYUNDAI,Tucson,Jeep,Yes,Diesel,1.7,45331.0,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,6
21639,0.0,TOYOTA,Corolla,Sedan,No,Petrol,1.8,143000.0,4.0,Automatic,Front,4-5,Left wheel,Carnelian red,10,0,9
8938,781.0,FORD,Fusion,Sedan,No,Hybrid,2.5,256000.0,4.0,Variator,Front,4-5,Left wheel,White,8,0,11
22580,1051.0,KIA,Optima,Sedan,No,Petrol,2.4,74500.0,4.0,Tiptronic,Front,4-5,Left wheel,Carnelian red,12,0,7
16308,730.0,FORD,Escape,Jeep,No,Petrol,1.6,0.0,4.0,Automatic,4x4,4-5,Left wheel,White,0,0,7
18817,0.0,HYUNDAI,Elantra,Sedan,No,Petrol,1.8,150400.0,6.0,Tiptronic,Front,4-5,Left wheel,Carnelian red,6,0,9
4861,697.0,TOYOTA,Corolla,Sedan,Yes,Petrol,1.8,152630.0,4.0,Automatic,Front,4-5,Left wheel,White,12,0,8
25716,777.0,SUBARU,Forester,Jeep,No,Petrol,2.5,50000.0,4.0,Automatic,4x4,4-5,Left wheel,Silver,6,0,9
8781,988.0,TOYOTA,Prius,Hatchback,No,Hybrid,1.5,154000.0,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0,16
12544,0.0,TOYOTA,Vitz RS,Hatchback,No,Petrol,1.3,112000.0,4.0,Variator,Front,4-5,Right-hand drive,Silver,4,0,15
20071,585.0,TOYOTA,Prius V,Hatchback,No,Hybrid,1.8,147000.0,4.0,Variator,Front,4-5,Left wheel,Silver,6,0,10
392,1017.0,MERCEDES-BENZ,E 300,Sedan,Yes,Petrol,2.0,1600.0,4.0,Automatic,Rear,4-5,Left wheel,Black,12,0,6
14834,642.0,CHEVROLET,Orlando,Jeep,Yes,Diesel,2.0,218525.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,11
6899,1282.0,KIA,Sportage,Jeep,Yes,Diesel,2.0,91232.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,16
42987,639.0,SSANGYONG,REXTON,Jeep,Yes,Diesel,2.0,119950.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,9
20385,0.0,MERCEDES-BENZ,E 320,Sedan,Yes,CNG,3.2,136000.0,6.0,Tiptronic,Rear,4-5,Left wheel,Silver,10,0,20
26971,0.0,MERCEDES-BENZ,ML 350,Jeep,Yes,Petrol,3.5,216600.0,6.0,Tiptronic,Rear,4-5,Left wheel,Beige,0,0,13
9408,0.0,MERCEDES-BENZ,E 220,Sedan,No,Diesel,2.2,3000.0,4.0,Automatic,Rear,4-5,Left wheel,Silver,6,1,24
32340,642.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,138013.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,11
11368,1047.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,139000.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,16
862,690.0,HONDA,FIT,Jeep,Yes,Petrol,1.5,31869.0,4.0,Automatic,Front,4-5,Left wheel,Black,0,0,7
14113,475.0,CHEVROLET,Cruze,Sedan,Yes,Petrol,1.4,104000.0,4.0,Tiptronic,Front,4-5,Left wheel,Silver,12,1,11
16621,1185.0,VOLKSWAGEN,Crafter,Microbus,No,Diesel,2.5,335000.0,5.0,Manual,Rear,4-5,Left wheel,Beige,6,1,14
21796,781.0,TOYOTA,Camry XLE,Sedan,Yes,Hybrid,2.5,98298.0,4.0,Automatic,Front,4-5,Left wheel,Grey,8,0,11
21169,0.0,NISSAN,Juke,Jeep,No,Petrol,1.6,128000.0,4.0,Tiptronic,Front,4-5,Left wheel,Grey,4,1,11
470,1018.0,MERCEDES-BENZ,ML 350,Jeep,Yes,Diesel,3.0,275862.0,6.0,Automatic,4x4,4-5,Left wheel,Silver,12,0,12
29793,1058.0,MERCEDES-BENZ,E 350,Sedan,Yes,Petrol,3.5,56277.0,6.0,Tiptronic,4x4,4-5,Left wheel,White,12,0,11
15367,0.0,HYUNDAI,Elantra,Sedan,No,Petrol,1.8,100000.0,4.0,Automatic,Rear,4-5,Left wheel,Black,8,0,11
549,502.0,HONDA,FIT,Hatchback,Yes,Petrol,1.5,119213.0,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0,10
32305,753.0,JEEP,Compass,Jeep,Yes,Petrol,2.4,88000.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,11
12544,586.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.8,0.0,4.0,Tiptronic,Front,4-5,Left wheel,Grey,10,0,11
19130,751.0,HYUNDAI,Sonata LIMITED,Sedan,Yes,Petrol,2.4,107200.0,4.0,Tiptronic,Front,4-5,Left wheel,Beige,8,0,10
14426,1347.0,FORD,Escape,Jeep,Yes,Hybrid,2.5,148800.0,4.0,Automatic,4x4,4-5,Left wheel,Green,6,0,15
8154,0.0,TOYOTA,Corolla,Hatchback,No,Petrol,1.6,362717.5,4.0,Manual,Front,4-5,Right-hand drive,Grey,4,0,20
30734,831.0,HYUNDAI,Tucson SE,Jeep,No,Petrol,1.6,28897.0,4.0,Automatic,4x4,4-5,Left wheel,Grey,10,1,6
28852,0.0,FORD,Escape,Jeep,Yes,Petrol,1.6,123000.0,4.0,Automatic,Front,4-5,Left wheel,Grey,0,1,8
25089,0.0,TOYOTA,RAV 4,Jeep,No,Diesel,2.2,150000.0,4.0,Manual,4x4,4-5,Left wheel,Grey,8,0,15
42218,1091.0,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,96334.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,7
470,586.0,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.8,362717.5,4.0,Automatic,Front,4-5,Left wheel,White,12,0,11
17249,1141.0,HYUNDAI,Genesis,Sedan,Yes,Petrol,3.55,94055.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,11
36068,1017.0,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,140004.0,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0,6
9408,0.0,OPEL,Zafira,Minivan,No,CNG,1.6,197500.0,4.0,Manual,Front,4-5,Left wheel,Grey,8,0,20
13172,891.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,362717.5,4.0,Automatic,Front,4-5,Left wheel,Orange,4,0,7
21395,730.0,HYUNDAI,Elantra,Sedan,Yes,LPG,1.6,138241.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,7
17876,0.0,TOYOTA,Prius,Sedan,No,Hybrid,1.8,100006.0,4.0,Automatic,Front,4-5,Left wheel,White,10,0,12
3920,779.0,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,308694.0,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,10
706,1104.0,AUDI,A8,Sedan,Yes,Diesel,3.0,131674.0,6.0,Automatic,4x4,4-5,Left wheel,Black,12,0,8
18817,271.0,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.5,89986.0,4.0,Automatic,Front,4-5,Left wheel,Grey,0,0,9
4704,0.0,OPEL,Vectra,Sedan,No,CNG,2.2,175000.0,4.0,Manual,Front,4-5,Left wheel,Green,4,0,22
21953,0.0,HYUNDAI,H1,Microbus,Yes,Diesel,2.4,84000.0,4.0,Manual,Rear,4-5,Left wheel,White,2,1,16
26030,585.0,MERCEDES-BENZ,C 250 1.8,Sedan,Yes,Petrol,1.8,83500.0,4.0,Tiptronic,Rear,4-5,Left wheel,Grey,12,1,10
14583,0.0,RENAULT,Megane 1.9 CDI,Sedan,No,Diesel,1.9,163124.0,4.0,Manual,Front,4-5,Left wheel,White,10,1,15
16621,650.0,VOLKSWAGEN,Jetta SE,Sedan,Yes,Petrol,1.4,76466.0,4.0,Automatic,Front,4-5,Left wheel,Black,8,1,7
26030,0.0,LEXUS,IS 250,Sedan,Yes,Petrol,2.5,117000.0,6.0,Tiptronic,Rear,4-5,Left wheel,Black,12,0,13
10820,0.0,TOYOTA,Ipsum,Minivan,No,Petrol,2.4,110000.0,4.0,Automatic,Front,4-5,Right-hand drive,Silver,8,0,21
549,1481.0,JAGUAR,F-pace,Jeep,Yes,Petrol,3.0,28421.0,6.0,Automatic,4x4,4-5,Left wheel,Red,12,0,6
19914,0.0,TOYOTA,Prius,Hatchback,No,Hybrid,1.8,212800.0,4.0,Variator,Front,4-5,Left wheel,Silver,0,0,11
706,934.0,TOYOTA,RAV 4,Jeep,Yes,Petrol,2.5,99616.0,4.0,Automatic,4x4,4-5,Left wheel,Silver,12,0,8
11604,781.0,TOYOTA,Camry HYBRID,Sedan,Yes,Hybrid,2.5,87725.0,4.0,Tiptronic,Front,4-5,Left wheel,Red,10,0,11
22580,779.0,VOLKSWAGEN,Passat sel,Sedan,Yes,Petrol,2.5,60000.0,5.0,Tiptronic,Front,4-5,Left wheel,Black,6,0,10
20297,531.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,165000.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,11
29793,1053.0,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,219030.0,6.0,Automatic,4x4,4-5,Left wheel,Black,12,0,9
13328,490.0,HONDA,Insight,Hatchback,No,Hybrid,1.3,172997.0,4.0,Variator,Front,4-5,Left wheel,Blue,6,0,12
9565,1058.0,TOYOTA,Highlander,Jeep,Yes,Petrol,3.5,285186.0,6.0,Automatic,Front,4-5,Left wheel,Grey,12,0,11
18660,0.0,TOYOTA,Prius,Sedan,No,Hybrid,1.8,71257.0,4.0,Automatic,Front,4-5,Left wheel,White,7,0,10
47356,0.0,MERCEDES-BENZ,ML 350,Jeep,Yes,Diesel,3.5,207568.0,6.0,Tiptronic,4x4,4-5,Left wheel,Grey,10,1,9
13799,928.0,OPEL,Astra,Sedan,Yes,Petrol,1.4,185000.0,4.0,Manual,Front,4-5,Left wheel,Black,10,0,16
19707,531.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,123000.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,11
28068,1017.0,HYUNDAI,Tucson SE,Jeep,No,Petrol,2.0,31241.0,4.0,Automatic,Front,4-5,Left wheel,Blue,10,0,6
27598,0.0,FORD,Fusion,Sedan,Yes,Hybrid,2.0,181000.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,10
3763,518.0,TOYOTA,Camry,Jeep,Yes,Hybrid,2.5,39741.0,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,7
47356,0.0,AUDI,A7,Sedan,Yes,Petrol,3.0,35500.0,6.0,Tiptronic,4x4,4-5,Left wheel,White,12,1,7
34387,1091.0,CHEVROLET,Impala,Sedan,Yes,Petrol,2.5,161350.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,7
28225,0.0,BMW,X5 E70,Jeep,Yes,Petrol,3.0,119700.0,6.0,Tiptronic,4x4,4-5,Left wheel,Grey,12,1,10
20814,642.0,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,171996.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,11
11992,642.0,CHEVROLET,Cruze,Sedan,Yes,Diesel,2.0,227073.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,11
25716,1935.0,LEXUS,LS 460,Sedan,Yes,Petrol,3.55,45845.0,8.0,Automatic,Rear,4-5,Left wheel,Brown,12,0,7
9408,0.0,MAZDA,Verisa,Hatchback,No,Petrol,1.5,141000.0,4.0,Automatic,Front,4-5,Right-hand drive,Blue,6,0,16
470,353.0,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.8,188067.0,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,8
15367,0.0,HONDA,FIT,Hatchback,No,Hybrid,1.5,163000.0,4.0,Automatic,Front,4-5,Right-hand drive,Sky blue,2,0,10
15367,0.0,HYUNDAI,Sonata,Sedan,No,Petrol,2.4,127000.0,4.0,Tiptronic,Front,4-5,Left wheel,White,0,0,13
706,394.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,115312.0,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,9
1882,518.0,TOYOTA,Avalon,Sedan,Yes,Hybrid,2.5,55096.0,4.0,Automatic,Front,4-5,Left wheel,Blue,0,0,7
17249,640.0,FORD,C-MAX,Hatchback,No,Hybrid,2.0,204010.0,4.0,Automatic,Front,4-5,Left wheel,Black,0,0,10
5645,0.0,MERCEDES-BENZ,C 220,Sedan,No,Petrol,2.2,310000.0,4.0,Manual,Rear,4-5,Left wheel,Black,4,0,28
10976,0.0,SUBARU,B9 Tribeca,Jeep,Yes,Petrol,3.55,300000.0,6.0,Automatic,4x4,4-5,Left wheel,Brown,8,0,15
24559,777.0,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,68578.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,9
1176,753.0,HYUNDAI,Sonata,Sedan,Yes,Hybrid,2.4,0.0,4.0,Automatic,Front,4-5,Left wheel,Red,0,0,11
26033,271.0,TOYOTA,Aqua,Universal,Yes,Hybrid,1.5,38311.0,4.0,Automatic,Front,4-5,Left wheel,Black,4,0,9
3136,751.0,CHEVROLET,Equinox,Jeep,Yes,Petrol,2.4,168179.0,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,10
22266,0.0,FORD,C-MAX,Hatchback,Yes,Plug-in Hybrid,2.0,102000.0,4.0,Tiptronic,Front,4-5,Left wheel,Beige,6,0,9
706,490.0,HONDA,Insight,Hatchback,Yes,Hybrid,1.3,288704.0,4.0,Automatic,Front,4-5,Left wheel,White,0,0,12
2901,530.0,NISSAN,Juke,Jeep,Yes,Petrol,1.6,166013.0,4.0,Automatic,Front,4-5,Left wheel,White,0,0,10
17876,0.0,TOYOTA,Prius,Sedan,No,Petrol,1.8,200000.0,4.0,Automatic,Front,4-5,Left wheel,Silver,8,0,13
470,1024.0,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,0.0,4.0,Automatic,Front,4-5,Left wheel,Red,12,0,13
2666,1018.0,BMW,335,Coupe,Yes,Petrol,3.0,69950.0,6.0,Automatic,Rear,2-3,Left wheel,Blue,12,0,12
5500,0.0,NISSAN,LAFESTA,Minivan,No,CNG,2.0,200000.0,4.0,Automatic,Front,4-5,Right-hand drive,Blue,4,0,16
24462,0.0,FORD,Mustang,Coupe,Yes,Petrol,3.55,132000.0,6.0,Automatic,Rear,2-3,Right-hand drive,Grey,7,0,12
627,751.0,CHEVROLET,Equinox,Jeep,Yes,Petrol,2.4,160242.0,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,10
29166,640.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,53240.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,10
10036,1267.0,TOYOTA,Aqua S,Hatchback,No,Hybrid,1.5,117000.0,4.0,Automatic,Front,4-5,Right-hand drive,White,6,0,10
9095,867.0,OPEL,Combo,Universal,No,Diesel,1.3,185000.0,4.0,Manual,Front,4-5,Left wheel,Blue,4,1,16
13589,528.0,HYUNDAI,Accent,Sedan,Yes,Diesel,1.6,143000.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,9
25243,501.0,HONDA,FIT,Hatchback,Yes,Petrol,1.5,28300.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,9
12720,836.0,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.0,111293.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,13
12231,0.0,TOYOTA,Aqua,Hatchback,No,Hybrid,1.5,185000.0,4.0,Variator,Front,4-5,Right-hand drive,White,2,0,10
3450,1474.0,JAGUAR,XK,Cabriolet,Yes,Petrol,3.55,84541.0,8.0,Automatic,Rear,4-5,Left wheel,White,12,0,11
470,780.0,CHEVROLET,Cruze,Minivan,Yes,Petrol,1.4,43371.0,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0,4
6272,0.0,MAZDA,Mazda 6,Sedan,No,Petrol,2.3,224000.0,4.0,Manual,Front,4-5,Left wheel,Blue,0,0,21
47356,1110.0,SSANGYONG,REXTON,Jeep,Yes,Diesel,2.2,58113.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,6
47356,1275.0,TOYOTA,Camry,Sedan,Yes,Petrol,2.4,10000.0,4.0,Tiptronic,Front,4-5,Left wheel,Blue,12,0,4
3136,891.0,HYUNDAI,Elantra,Hatchback,Yes,Petrol,2.0,40464.0,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,7
26657,0.0,NISSAN,Patrol,Jeep,No,Diesel,3.0,320000.0,4.0,Manual,4x4,4-5,Left wheel,Blue,6,1,23
29793,0.0,CHEVROLET,Camaro,Coupe,No,Petrol,3.55,131000.0,6.0,Tiptronic,Rear,2-3,Left wheel,Red,6,0,10
10976,1834.0,MERCEDES-BENZ,E 220 ELEGANCE,Sedan,No,Diesel,2.2,257000.0,4.0,Tiptronic,Rear,4-5,Left wheel,Silver,6,1,19
2822,1024.0,TOYOTA,RAV 4,Jeep,Yes,Petrol,2.5,136171.0,4.0,Automatic,4x4,4-5,Left wheel,Black,12,0,13
11604,765.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,362717.5,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,8
16308,1811.0,LEXUS,GX 470,Jeep,Yes,Petrol,3.55,357246.0,8.0,Automatic,4x4,4-5,Left wheel,Grey,0,0,13
16621,0.0,FORD,Transit,Microbus,No,Diesel,2.4,350000.0,4.0,Manual,Rear,4-5,Left wheel,White,1,1,18
15681,0.0,CHEVROLET,Cruze,Sedan,No,Petrol,1.4,140000.0,4.0,Manual,Front,4-5,Left wheel,Carnelian red,8,1,11
47356,503.0,HYUNDAI,Tucson,Jeep,Yes,Hybrid,2.0,7771.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,4
470,382.0,FORD,Fusion,Sedan,Yes,Hybrid,2.0,362717.5,4.0,Automatic,Front,4-5,Left wheel,White,0,0,8
22894,777.0,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,94000.0,4.0,Tiptronic,Front,4-5,Left wheel,Black,10,0,9
47356,1017.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,75000.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,6
17035,707.0,SSANGYONG,Actyon,Jeep,Yes,Diesel,2.0,157456.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,12
4234,779.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,26918.0,4.0,Automatic,Front,4-5,Left wheel,White,12,0,10
10976,0.0,MERCEDES-BENZ,S 420,Sedan,Yes,Petrol,3.55,260000.0,8.0,Automatic,Rear,4-5,Left wheel,White,0,0,37
13987,531.0,CHEVROLET,Aveo,Hatchback,Yes,Petrol,1.6,111937.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,11
19130,585.0,TOYOTA,Prius,Hatchback,No,Hybrid,1.8,109200.0,4.0,Automatic,Front,4-5,Left wheel,Grey,10,0,10
14426,0.0,VOLKSWAGEN,Jetta,Sedan,Yes,LPG,2.5,169600.0,5.0,Automatic,Front,4-5,Left wheel,Black,8,0,11
11133,0.0,HONDA,FIT,Hatchback,No,Hybrid,1.3,154000.0,4.0,Variator,Front,4-5,Right-hand drive,Silver,4,0,11
22894,441.0,KIA,Optima,Hatchback,No,Hybrid,2.4,89248.0,4.0,Automatic,Front,4-5,Left wheel,Black,8,0,8
2666,1399.0,HONDA,Accord,Sedan,Yes,Petrol,3.5,241786.0,6.0,Automatic,Front,4-5,Left wheel,White,12,0,13
46728,1327.0,TOYOTA,RAV 4,Jeep,Yes,Petrol,2.5,51200.0,4.0,Automatic,4x4,4-5,Left wheel,Black,12,0,5
17876,1598.0,BMW,528,Sedan,Yes,Petrol,3.0,220000.0,6.0,Variator,Rear,4-5,Left wheel,Silver,12,0,15
47356,1017.0,MERCEDES-BENZ,E 300,Sedan,Yes,Petrol,2.0,50963.0,4.0,Automatic,Rear,4-5,Left wheel,Black,12,0,6
25264,777.0,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,198916.0,4.0,Automatic,Front,4-5,Left wheel,Yellow,4,0,9
6586,0.0,HONDA,FIT,Hatchback,No,Petrol,1.3,204950.0,4.0,Variator,Front,4-5,Right-hand drive,Silver,2,0,19
47356,0.0,MERCEDES-BENZ,Sprinter 516,Microbus,Yes,Diesel,2.2,240000.0,8.0,Manual,Rear,4-5,Left wheel,White,2,1,10
30420,1053.0,TOYOTA,Highlander,Jeep,Yes,Petrol,3.5,95000.0,6.0,Automatic,4x4,4-5,Left wheel,Brown,12,0,9
21953,0.0,NISSAN,Sentra,Sedan,No,Petrol,1.8,56000.0,4.0,Automatic,Front,4-5,Left wheel,White,0,0,7
47000,394.0,TOYOTA,Avalon,Sedan,Yes,Hybrid,2.5,73602.0,4.0,Tiptronic,Front,4-5,Left wheel,Silver,10,0,9
549,781.0,SUBARU,Forester,Jeep,Yes,Petrol,2.5,148213.0,4.0,Automatic,4x4,4-5,Left wheel,Blue,0,0,11
470,2225.0,LEXUS,GX 460,Jeep,Yes,Petrol,3.55,69918.0,8.0,Automatic,4x4,4-5,Left wheel,White,0,0,6
47356,831.0,HONDA,FIT,Hatchback,Yes,Petrol,1.5,29939.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,5
392,585.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.8,156326.0,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,10
3136,0.0,HONDA,Odyssey,Minivan,No,Petrol,2.4,1111.0,4.0,Tiptronic,Front,4-5,Right-hand drive,Black,2,0,18
14900,707.0,SUBARU,Impreza,Hatchback,No,Petrol,2.0,128000.0,4.0,Tiptronic,4x4,4-5,Left wheel,Silver,7,0,12
5331,934.0,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,245792.0,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,8
13900,640.0,VOLKSWAGEN,Jetta,Sedan,No,Petrol,2.0,95000.0,4.0,Tiptronic,Front,4-5,Left wheel,Black,8,0,10
11290,0.0,TOYOTA,Prius,Sedan,No,Petrol,1.5,23000.0,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0,15
26971,917.0,MITSUBISHI,Outlander,Jeep,No,Petrol,3.0,126000.0,6.0,Automatic,4x4,4-5,Left wheel,Orange,8,0,10
5959,394.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,0.0,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,9
549,862.0,MAZDA,CX-7,Sedan,Yes,Petrol,2.5,216550.0,4.0,Automatic,Front,4-5,Left wheel,Black,12,0,12
43592,0.0,NISSAN,Rogue SPORT,Jeep,Yes,Petrol,2.0,70000.0,4.0,Tiptronic,4x4,4-5,Left wheel,Grey,12,0,5
3293,1277.0,KIA,Sorento,Jeep,Yes,Petrol,2.4,57618.0,4.0,Automatic,Front,4-5,Left wheel,Purple,12,0,5
36899,777.0,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,86227.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,9
47356,1017.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,114000.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,6
21768,642.0,CHEVROLET,Orlando,Jeep,Yes,Diesel,2.0,86342.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0,11
35043,640.0,SSANGYONG,REXTON,Jeep,Yes,Diesel,2.0,92728.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,10
10349,1268.0,TOYOTA,Aqua,Hatchback,Yes,Hybrid,1.5,180000.0,4.0,Variator,Front,4-5,Right-hand drive,Silver,4,0,11
14426,1077.0,SUBARU,Crosstrek,Sedan,Yes,Petrol,2.0,1275.0,4.0,Automatic,4x4,4-5,Left wheel,Silver,12,0,4
23521,0.0,FORD,C-MAX,Hatchback,Yes,Plug-in Hybrid,2.0,179200.0,4.0,Tiptronic,Front,4-5,Left wheel,Silver,8,0,8
26657,0.0,INFINITI,G37,Coupe,Yes,Petrol,3.55,151000.0,6.0,Manual,Rear,2-3,Left wheel,Black,12,0,15
24148,0.0,TOYOTA,Prius,Sedan,No,Hybrid,1.8,132669.0,4.0,Automatic,Front,4-5,Left wheel,Green,2,0,9
4704,0.0,VOLKSWAGEN,Golf,Hatchback,No,CNG,2.0,280000.0,4.0,Manual,Front,4-5,Left wheel,Black,0,0,27
12544,271.0,TOYOTA,Prius C,Hatchback,No,Hybrid,1.5,362717.5,4.0,Automatic,Front,4-5,Left wheel,White,12,0,9
32744,765.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,174899.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,8
22580,0.0,VOLKSWAGEN,Passat,Sedan,Yes,Petrol,1.8,78000.0,6.0,Tiptronic,Front,4-5,Left wheel,White,12,0,9
13799,0.0,MERCEDES-BENZ,E 240,Sedan,Yes,Petrol,2.4,95140.0,6.0,Tiptronic,Rear,4-5,Right-hand drive,Silver,8,0,19
8151,0.0,TOYOTA,Vitz,Hatchback,No,Petrol,1.3,190000.0,4.0,Automatic,Front,4-5,Right-hand drive,Silver,8,0,18
15367,761.0,TOYOTA,Prius,Hatchback,No,Hybrid,1.8,241000.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,13
29793,1077.0,TOYOTA,CHR,Jeep,Yes,Petrol,2.0,4330.0,4.0,Automatic,Front,4-5,Left wheel,White,12,0,4
314,1172.0,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,132630.0,6.0,Automatic,Rear,4-5,Left wheel,Silver,12,0,12
4547,753.0,HYUNDAI,Sonata,Sedan,Yes,Hybrid,2.4,259934.0,4.0,Automatic,Front,4-5,Left wheel,Red,12,0,11
16778,638.0,KIA,Optima,Sedan,Yes,Petrol,2.0,40228.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0,9
6899,1282.0,KIA,Sportage,Jeep,Yes,Diesel,2.0,79776.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0,16
6586,0.0,OPEL,Astra,Sedan,No,Petrol,1.6,224000.0,4.0,Manual,Front,4-5,Left wheel,Green,4,0,25
6586,0.0,TOYOTA,Vitz,Sedan,No,Petrol,1.5,178000.0,4.0,Automatic,Front,4-5,Left wheel,Silver,2,0,19
22260,781.0,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,70000.0,4.0,Tiptronic,Front,>5,Left wheel,White,12,0,11
